login	uid	docid	jud	cjud
assessor153	153	2501	0	0
assessor88	88	2501	0	0
assessor583	583	2501	0	0
assessor597	597	2501	0	0
assessor547	547	2502	1	0
assessor449	449	2502	0	0
assessor325	325	2502	0	0
assessor571	571	2502	0	0
assessor568	568	2502	0	0
assessor446	446	2503	1	1
assessor508	508	2503	1	1
assessor197	197	2503	1	1
assessor526	526	2503	1	1
assessor437	437	2503	0	1
assessor334	334	2504	1	1
assessor198	198	2504	0	1
assessor563	563	2504	1	1
assessor502	502	2504	0	1
assessor512	512	2504	0	1
assessor559	559	2505	0	0
assessor279	279	2505	0	0
assessor322	322	2505	0	0
assessor167	167	2505	0	0
assessor288	288	2505	1	0
assessor539	539	2506	0	0
assessor197	197	2506	0	0
assessor53	53	2506	0	0
assessor133	133	2506	1	0
assessor110	110	2506	0	0
assessor427	427	2507	0	0
assessor226	226	2507	0	0
assessor322	322	2507	0	0
assessor392	392	2507	0	0
assessor298	298	2507	0	0
assessor563	563	2508	1	0
assessor421	421	2508	0	0
assessor407	407	2508	1	0
assessor97	97	2508	0	0
assessor165	165	2508	0	0
assessor62	62	2509	0	0
assessor139	139	2509	0	0
assessor20	20	2509	0	0
assessor164	164	2509	0	0
assessor144	144	2509	0	0
assessor428	428	2510	0	0
assessor163	163	2510	0	0
assessor164	164	2510	0	0
assessor156	156	2510	1	0
assessor348	348	2510	0	0
assessor581	581	2511	1	1
assessor114	114	2511	0	1
assessor129	129	2511	1	1
assessor496	496	2511	1	1
assessor424	424	2511	1	1
assessor305	305	2512	0	0
assessor10	10	2512	1	0
assessor178	178	2512	0	0
assessor68	68	2512	1	0
assessor434	434	2512	0	0
assessor567	567	2513	0	0
assessor508	508	2513	0	0
assessor267	267	2513	0	0
assessor272	272	2513	0	0
assessor231	231	2513	0	0
assessor359	359	2514	1	1
assessor363	363	2514	1	1
assessor116	116	2514	0	1
assessor324	324	2514	1	1
assessor87	87	2514	1	1
assessor13	13	2515	0	0
assessor418	418	2515	0	0
assessor403	403	2515	0	0
assessor397	397	2515	0	0
assessor585	585	2515	0	0
assessor99	99	2516	0	0
assessor389	389	2516	0	0
assessor310	310	2516	0	0
assessor57	57	2516	1	0
assessor188	188	2516	0	0
assessor41	41	2517	1	1
assessor24	24	2517	1	1
assessor50	50	2517	1	1
assessor478	478	2517	1	1
assessor224	224	2517	1	1
assessor69	69	2518	1	1
assessor576	576	2518	0	1
assessor540	540	2518	1	1
assessor170	170	2518	0	1
assessor429	429	2518	1	1
assessor175	175	2519	0	0
assessor55	55	2519	0	0
assessor179	179	2519	0	0
assessor376	376	2519	0	0
assessor404	404	2519	0	0
assessor199	199	2520	0	0
assessor215	215	2520	0	0
assessor19	19	2520	0	0
assessor380	380	2520	0	0
assessor280	280	2520	1	0
assessor496	496	2521	0	0
assessor209	209	2521	1	0
assessor37	37	2521	0	0
assessor125	125	2521	0	0
assessor541	541	2521	1	0
assessor431	431	2522	0	0
assessor395	395	2522	1	0
assessor387	387	2522	0	0
assessor495	495	2522	0	0
assessor484	484	2522	0	0
assessor403	403	2523	1	1
assessor304	304	2523	1	1
assessor285	285	2523	1	1
assessor242	242	2523	1	1
assessor405	405	2523	1	1
assessor396	396	2524	0	0
assessor18	18	2524	0	0
assessor108	108	2524	0	0
assessor455	455	2524	0	0
assessor290	290	2524	0	0
assessor404	404	2525	0	0
assessor225	225	2525	0	0
assessor461	461	2525	1	0
assessor532	532	2525	1	0
assessor499	499	2525	1	0
assessor440	440	2526	0	0
assessor25	25	2526	0	0
assessor448	448	2526	1	0
assessor149	149	2526	1	0
assessor227	227	2526	0	0
assessor304	304	2527	0	0
assessor191	191	2527	0	0
assessor448	448	2527	0	0
assessor594	594	2527	0	0
assessor280	280	2527	0	0
assessor208	208	2528	0	0
assessor40	40	2528	0	0
assessor408	408	2528	0	0
assessor399	399	2528	0	0
assessor277	277	2528	0	0
assessor468	468	2529	1	1
assessor565	565	2529	1	1
assessor288	288	2529	1	1
assessor165	165	2529	0	1
assessor450	450	2529	1	1
assessor144	144	2530	0	0
assessor100	100	2530	0	0
assessor271	271	2530	0	0
assessor529	529	2530	0	0
assessor66	66	2530	0	0
assessor303	303	2531	0	0
assessor43	43	2531	0	0
assessor20	20	2531	0	0
assessor176	176	2531	0	0
assessor74	74	2531	0	0
assessor484	484	2532	1	1
assessor521	521	2532	1	1
assessor541	541	2532	1	1
assessor559	559	2532	1	1
assessor492	492	2532	1	1
assessor52	52	2533	0	0
assessor4	4	2533	0	0
assessor136	136	2533	1	0
assessor517	517	2533	0	0
assessor575	575	2533	1	0
assessor154	154	2534	0	0
assessor586	586	2534	0	0
assessor341	341	2534	0	0
assessor363	363	2534	0	0
assessor297	297	2534	0	0
assessor414	414	2535	0	0
assessor465	465	2535	0	0
assessor157	157	2535	0	0
assessor237	237	2535	0	0
assessor313	313	2535	0	0
assessor561	561	2536	1	0
assessor182	182	2536	0	0
assessor164	164	2536	0	0
assessor110	110	2536	1	0
assessor230	230	2536	0	0
assessor143	143	2537	1	0
assessor238	238	2537	0	0
assessor393	393	2537	1	0
assessor498	498	2537	0	0
assessor391	391	2537	0	0
assessor306	306	2538	0	0
assessor191	191	2538	1	0
assessor420	420	2538	0	0
assessor1	1	2538	1	0
assessor377	377	2538	0	0
assessor500	500	2539	0	0
assessor191	191	2539	0	0
assessor165	165	2539	0	0
assessor581	581	2539	0	0
assessor487	487	2539	0	0
assessor408	408	2540	0	0
assessor179	179	2540	0	0
assessor557	557	2540	0	0
assessor194	194	2540	0	0
assessor144	144	2540	0	0
assessor560	560	2541	0	0
assessor499	499	2541	0	0
assessor88	88	2541	0	0
assessor275	275	2541	0	0
assessor462	462	2541	0	0
assessor591	591	2542	0	0
assessor526	526	2542	0	0
assessor459	459	2542	0	0
assessor564	564	2542	1	0
assessor423	423	2542	1	0
assessor451	451	2543	0	0
assessor134	134	2543	0	0
assessor581	581	2543	0	0
assessor290	290	2543	1	0
assessor419	419	2543	0	0
assessor198	198	2544	0	0
assessor469	469	2544	0	0
assessor102	102	2544	1	0
assessor67	67	2544	0	0
assessor335	335	2544	0	0
assessor359	359	2545	1	0
assessor503	503	2545	1	0
assessor216	216	2545	1	0
assessor597	597	2545	0	0
assessor269	269	2545	0	0
assessor519	519	2546	0	0
assessor543	543	2546	0	0
assessor252	252	2546	0	0
assessor203	203	2546	1	0
assessor380	380	2546	0	0
assessor54	54	2547	0	0
assessor267	267	2547	0	0
assessor286	286	2547	0	0
assessor530	530	2547	0	0
assessor533	533	2547	0	0
assessor566	566	2548	0	0
assessor432	432	2548	0	0
assessor219	219	2548	0	0
assessor533	533	2548	0	0
assessor517	517	2548	0	0
assessor433	433	2549	1	0
assessor482	482	2549	1	0
assessor549	549	2549	0	0
assessor260	260	2549	0	0
assessor50	50	2549	0	0
assessor554	554	2550	0	0
assessor307	307	2550	0	0
assessor306	306	2550	0	0
assessor117	117	2550	1	0
assessor113	113	2550	0	0
assessor211	211	2551	0	0
assessor496	496	2551	1	0
assessor224	224	2551	0	0
assessor205	205	2551	0	0
assessor293	293	2551	0	0
assessor420	420	2552	0	0
assessor21	21	2552	1	0
assessor33	33	2552	0	0
assessor155	155	2552	0	0
assessor281	281	2552	0	0
assessor499	499	2553	1	1
assessor193	193	2553	1	1
assessor147	147	2553	1	1
assessor41	41	2553	1	1
assessor542	542	2553	0	1
assessor444	444	2554	0	0
assessor328	328	2554	0	0
assessor62	62	2554	1	0
assessor540	540	2554	0	0
assessor219	219	2554	0	0
assessor47	47	2555	0	0
assessor167	167	2555	0	0
assessor389	389	2555	0	0
assessor247	247	2555	0	0
assessor113	113	2555	1	0
assessor76	76	2556	0	0
assessor459	459	2556	0	0
assessor66	66	2556	0	0
assessor372	372	2556	0	0
assessor404	404	2556	0	0
assessor526	526	2557	0	0
assessor498	498	2557	0	0
assessor92	92	2557	0	0
assessor52	52	2557	0	0
assessor227	227	2557	0	0
assessor149	149	2558	0	0
assessor447	447	2558	0	0
assessor404	404	2558	0	0
assessor316	316	2558	0	0
assessor42	42	2558	0	0
assessor425	425	2559	0	0
assessor324	324	2559	0	0
assessor184	184	2559	0	0
assessor11	11	2559	1	0
assessor260	260	2559	0	0
assessor459	459	2560	0	0
assessor178	178	2560	0	0
assessor379	379	2560	0	0
assessor165	165	2560	0	0
assessor467	467	2560	0	0
assessor459	459	2561	0	0
assessor441	441	2561	0	0
assessor314	314	2561	0	0
assessor123	123	2561	0	0
assessor516	516	2561	0	0
assessor148	148	2562	1	0
assessor153	153	2562	0	0
assessor484	484	2562	1	0
assessor35	35	2562	0	0
assessor139	139	2562	0	0
assessor436	436	2563	0	0
assessor125	125	2563	0	0
assessor84	84	2563	0	0
assessor247	247	2563	0	0
assessor11	11	2563	0	0
assessor266	266	2564	0	0
assessor171	171	2564	0	0
assessor85	85	2564	0	0
assessor328	328	2564	0	0
assessor464	464	2564	0	0
assessor258	258	2565	1	0
assessor62	62	2565	0	0
assessor57	57	2565	1	0
assessor54	54	2565	0	0
assessor360	360	2565	0	0
assessor254	254	2566	0	0
assessor360	360	2566	0	0
assessor450	450	2566	1	0
assessor115	115	2566	0	0
assessor164	164	2566	1	0
assessor512	512	2567	0	0
assessor539	539	2567	0	0
assessor89	89	2567	1	0
assessor259	259	2567	0	0
assessor344	344	2567	0	0
assessor211	211	2568	0	0
assessor534	534	2568	0	0
assessor251	251	2568	0	0
assessor498	498	2568	0	0
assessor78	78	2568	0	0
assessor425	425	2569	0	0
assessor228	228	2569	0	0
assessor547	547	2569	0	0
assessor502	502	2569	0	0
assessor282	282	2569	0	0
assessor494	494	2570	0	0
assessor359	359	2570	0	0
assessor583	583	2570	1	0
assessor210	210	2570	0	0
assessor281	281	2570	0	0
assessor364	364	2571	0	0
assessor257	257	2571	1	0
assessor402	402	2571	0	0
assessor298	298	2571	0	0
assessor508	508	2571	0	0
assessor203	203	2572	0	0
assessor337	337	2572	0	0
assessor268	268	2572	0	0
assessor93	93	2572	0	0
assessor384	384	2572	0	0
assessor484	484	2573	0	0
assessor323	323	2573	0	0
assessor295	295	2573	0	0
assessor476	476	2573	0	0
assessor66	66	2573	1	0
assessor355	355	2574	0	0
assessor260	260	2574	0	0
assessor112	112	2574	0	0
assessor75	75	2574	0	0
assessor321	321	2574	1	0
assessor238	238	2575	0	0
assessor448	448	2575	0	0
assessor204	204	2575	0	0
assessor194	194	2575	0	0
assessor160	160	2575	1	0
assessor69	69	2576	0	0
assessor268	268	2576	1	0
assessor298	298	2576	0	0
assessor518	518	2576	0	0
assessor228	228	2576	0	0
assessor503	503	2577	0	0
assessor121	121	2577	0	0
assessor441	441	2577	0	0
assessor12	12	2577	0	0
assessor58	58	2577	0	0
assessor227	227	2578	0	0
assessor432	432	2578	1	0
assessor270	270	2578	0	0
assessor172	172	2578	0	0
assessor217	217	2578	0	0
assessor367	367	2579	0	0
assessor100	100	2579	0	0
assessor488	488	2579	0	0
assessor559	559	2579	0	0
assessor54	54	2579	0	0
assessor58	58	2580	0	0
assessor135	135	2580	0	0
assessor30	30	2580	0	0
assessor251	251	2580	0	0
assessor397	397	2580	0	0
assessor597	597	2581	0	0
assessor51	51	2581	0	0
assessor271	271	2581	1	0
assessor291	291	2581	0	0
assessor313	313	2581	0	0
assessor280	280	2582	0	0
assessor595	595	2582	0	0
assessor596	596	2582	0	0
assessor168	168	2582	0	0
assessor54	54	2582	0	0
assessor201	201	2583	1	1
assessor589	589	2583	0	1
assessor534	534	2583	1	1
assessor188	188	2583	1	1
assessor365	365	2583	1	1
assessor443	443	2584	0	0
assessor580	580	2584	0	0
assessor275	275	2584	0	0
assessor160	160	2584	1	0
assessor285	285	2584	0	0
assessor430	430	2585	0	0
assessor57	57	2585	0	0
assessor329	329	2585	0	0
assessor292	292	2585	0	0
assessor304	304	2585	0	0
assessor402	402	2586	0	0
assessor123	123	2586	0	0
assessor221	221	2586	0	0
assessor26	26	2586	0	0
assessor45	45	2586	0	0
assessor27	27	2587	0	0
assessor447	447	2587	0	0
assessor250	250	2587	0	0
assessor454	454	2587	0	0
assessor448	448	2587	0	0
assessor596	596	2588	1	1
assessor292	292	2588	1	1
assessor319	319	2588	1	1
assessor415	415	2588	1	1
assessor188	188	2588	1	1
assessor498	498	2589	0	0
assessor391	391	2589	0	0
assessor51	51	2589	0	0
assessor75	75	2589	0	0
assessor66	66	2589	0	0
assessor83	83	2590	0	0
assessor344	344	2590	0	0
assessor218	218	2590	0	0
assessor253	253	2590	0	0
assessor219	219	2590	0	0
assessor170	170	2591	0	0
assessor508	508	2591	0	0
assessor369	369	2591	0	0
assessor345	345	2591	0	0
assessor343	343	2591	0	0
assessor452	452	2592	0	0
assessor401	401	2592	0	0
assessor430	430	2592	0	0
assessor25	25	2592	0	0
assessor189	189	2592	0	0
assessor239	239	2593	0	0
assessor106	106	2593	0	0
assessor131	131	2593	0	0
assessor289	289	2593	0	0
assessor294	294	2593	0	0
assessor563	563	2594	0	0
assessor571	571	2594	0	0
assessor445	445	2594	1	0
assessor81	81	2594	0	0
assessor44	44	2594	0	0
assessor28	28	2595	0	0
assessor173	173	2595	0	0
assessor96	96	2595	1	0
assessor78	78	2595	1	0
assessor225	225	2595	0	0
assessor432	432	2596	1	1
assessor469	469	2596	1	1
assessor464	464	2596	0	1
assessor428	428	2596	1	1
assessor197	197	2596	1	1
assessor236	236	2597	0	0
assessor321	321	2597	1	0
assessor188	188	2597	0	0
assessor78	78	2597	1	0
assessor492	492	2597	0	0
assessor209	209	2598	1	0
assessor517	517	2598	0	0
assessor57	57	2598	0	0
assessor569	569	2598	0	0
assessor286	286	2598	1	0
assessor246	246	2599	0	0
assessor255	255	2599	0	0
assessor425	425	2599	0	0
assessor158	158	2599	0	0
assessor114	114	2599	0	0
assessor467	467	2600	1	0
assessor536	536	2600	0	0
assessor285	285	2600	0	0
assessor52	52	2600	1	0
assessor35	35	2600	0	0
assessor488	488	2601	0	0
assessor588	588	2601	0	0
assessor534	534	2601	0	0
assessor243	243	2601	0	0
assessor132	132	2601	0	0
assessor175	175	2602	1	0
assessor82	82	2602	0	0
assessor512	512	2602	0	0
assessor441	441	2602	0	0
assessor401	401	2602	0	0
assessor184	184	2603	0	0
assessor173	173	2603	1	0
assessor341	341	2603	0	0
assessor160	160	2603	1	0
assessor227	227	2603	0	0
assessor103	103	2604	0	0
assessor86	86	2604	0	0
assessor293	293	2604	0	0
assessor546	546	2604	0	0
assessor557	557	2604	0	0
assessor218	218	2605	0	0
assessor567	567	2605	0	0
assessor533	533	2605	0	0
assessor485	485	2605	0	0
assessor107	107	2605	0	0
assessor49	49	2606	1	1
assessor115	115	2606	1	1
assessor439	439	2606	0	1
assessor523	523	2606	1	1
assessor168	168	2606	1	1
assessor202	202	2607	0	0
assessor544	544	2607	0	0
assessor426	426	2607	0	0
assessor335	335	2607	0	0
assessor168	168	2607	0	0
assessor206	206	2608	0	0
assessor68	68	2608	0	0
assessor381	381	2608	0	0
assessor160	160	2608	0	0
assessor157	157	2608	0	0
assessor347	347	2609	0	0
assessor349	349	2609	0	0
assessor272	272	2609	0	0
assessor31	31	2609	0	0
assessor468	468	2609	0	0
assessor528	528	2610	0	0
assessor235	235	2610	0	0
assessor36	36	2610	1	0
assessor194	194	2610	0	0
assessor314	314	2610	0	0
assessor411	411	2611	0	0
assessor435	435	2611	0	0
assessor528	528	2611	0	0
assessor126	126	2611	0	0
assessor138	138	2611	0	0
assessor161	161	2612	1	0
assessor344	344	2612	0	0
assessor429	429	2612	0	0
assessor228	228	2612	0	0
assessor459	459	2612	0	0
assessor536	536	2613	0	0
assessor342	342	2613	0	0
assessor161	161	2613	0	0
assessor96	96	2613	0	0
assessor49	49	2613	0	0
assessor141	141	2614	1	1
assessor206	206	2614	1	1
assessor598	598	2614	1	1
assessor282	282	2614	0	1
assessor283	283	2614	1	1
assessor590	590	2615	0	0
assessor575	575	2615	1	0
assessor320	320	2615	0	0
assessor445	445	2615	0	0
assessor226	226	2615	1	0
assessor112	112	2616	1	0
assessor449	449	2616	0	0
assessor217	217	2616	0	0
assessor301	301	2616	0	0
assessor500	500	2616	0	0
assessor59	59	2617	0	0
assessor548	548	2617	0	0
assessor590	590	2617	0	0
assessor387	387	2617	0	0
assessor82	82	2617	0	0
assessor446	446	2618	0	0
assessor385	385	2618	1	0
assessor523	523	2618	0	0
assessor496	496	2618	0	0
assessor256	256	2618	0	0
assessor75	75	2619	1	0
assessor378	378	2619	0	0
assessor306	306	2619	0	0
assessor512	512	2619	0	0
assessor84	84	2619	0	0
assessor118	118	2620	0	0
assessor105	105	2620	0	0
assessor556	556	2620	0	0
assessor510	510	2620	1	0
assessor305	305	2620	0	0
assessor526	526	2621	0	0
assessor452	452	2621	0	0
assessor101	101	2621	1	0
assessor276	276	2621	1	0
assessor241	241	2621	0	0
assessor435	435	2622	0	0
assessor461	461	2622	0	0
assessor357	357	2622	0	0
assessor356	356	2622	1	0
assessor136	136	2622	0	0
assessor256	256	2623	0	0
assessor229	229	2623	0	0
assessor99	99	2623	0	0
assessor410	410	2623	0	0
assessor18	18	2623	0	0
assessor365	365	2624	1	0
assessor166	166	2624	0	0
assessor591	591	2624	1	0
assessor270	270	2624	0	0
assessor559	559	2624	1	0
assessor122	122	2625	0	0
assessor305	305	2625	1	0
assessor366	366	2625	1	0
assessor349	349	2625	0	0
assessor148	148	2625	0	0
assessor411	411	2626	0	0
assessor594	594	2626	0	0
assessor178	178	2626	0	0
assessor186	186	2626	0	0
assessor283	283	2626	0	0
assessor599	599	2627	0	0
assessor302	302	2627	0	0
assessor154	154	2627	0	0
assessor378	378	2627	0	0
assessor20	20	2627	1	0
assessor263	263	2628	0	0
assessor471	471	2628	0	0
assessor27	27	2628	0	0
assessor64	64	2628	0	0
assessor95	95	2628	0	0
assessor354	354	2629	0	0
assessor455	455	2629	0	0
assessor519	519	2629	0	0
assessor193	193	2629	0	0
assessor546	546	2629	0	0
assessor32	32	2630	0	0
assessor295	295	2630	1	0
assessor503	503	2630	0	0
assessor72	72	2630	0	0
assessor332	332	2630	0	0
assessor166	166	2631	0	0
assessor198	198	2631	0	0
assessor562	562	2631	0	0
assessor29	29	2631	1	0
assessor382	382	2631	0	0
assessor390	390	2632	1	0
assessor190	190	2632	0	0
assessor55	55	2632	0	0
assessor323	323	2632	0	0
assessor415	415	2632	0	0
assessor539	539	2633	0	0
assessor495	495	2633	0	0
assessor466	466	2633	1	0
assessor94	94	2633	1	0
assessor237	237	2633	0	0
assessor62	62	2634	1	1
assessor114	114	2634	1	1
assessor214	214	2634	1	1
assessor300	300	2634	1	1
assessor369	369	2634	0	1
assessor81	81	2635	0	0
assessor434	434	2635	0	0
assessor211	211	2635	0	0
assessor494	494	2635	0	0
assessor137	137	2635	0	0
assessor503	503	2636	0	0
assessor599	599	2636	0	0
assessor58	58	2636	0	0
assessor160	160	2636	0	0
assessor486	486	2636	0	0
assessor405	405	2637	0	0
assessor563	563	2637	1	0
assessor485	485	2637	0	0
assessor430	430	2637	0	0
assessor321	321	2637	0	0
assessor220	220	2638	0	0
assessor73	73	2638	0	0
assessor393	393	2638	0	0
assessor481	481	2638	0	0
assessor382	382	2638	0	0
assessor200	200	2639	0	0
assessor586	586	2639	0	0
assessor469	469	2639	0	0
assessor349	349	2639	1	0
assessor337	337	2639	0	0
assessor95	95	2640	0	0
assessor199	199	2640	0	0
assessor250	250	2640	0	0
assessor539	539	2640	1	0
assessor419	419	2640	0	0
assessor547	547	2641	0	0
assessor327	327	2641	0	0
assessor537	537	2641	0	0
assessor495	495	2641	0	0
assessor256	256	2641	0	0
assessor256	256	2642	0	0
assessor504	504	2642	0	0
assessor2	2	2642	1	0
assessor568	568	2642	0	0
assessor1	1	2642	0	0
assessor191	191	2643	0	0
assessor56	56	2643	0	0
assessor280	280	2643	0	0
assessor296	296	2643	0	0
assessor172	172	2643	0	0
assessor380	380	2644	0	0
assessor386	386	2644	0	0
assessor556	556	2644	0	0
assessor163	163	2644	0	0
assessor51	51	2644	0	0
assessor72	72	2645	0	0
assessor519	519	2645	0	0
assessor293	293	2645	0	0
assessor79	79	2645	0	0
assessor592	592	2645	0	0
assessor372	372	2646	0	0
assessor323	323	2646	0	0
assessor391	391	2646	0	0
assessor462	462	2646	0	0
assessor161	161	2646	0	0
assessor165	165	2647	1	1
assessor354	354	2647	1	1
assessor120	120	2647	1	1
assessor168	168	2647	1	1
assessor144	144	2647	1	1
assessor462	462	2648	0	0
assessor311	311	2648	0	0
assessor301	301	2648	0	0
assessor442	442	2648	0	0
assessor278	278	2648	0	0
assessor420	420	2649	0	0
assessor509	509	2649	0	0
assessor312	312	2649	0	0
assessor411	411	2649	0	0
assessor463	463	2649	1	0
assessor56	56	2650	1	0
assessor548	548	2650	0	0
assessor576	576	2650	0	0
assessor413	413	2650	0	0
assessor349	349	2650	0	0
assessor81	81	2651	0	0
assessor233	233	2651	0	0
assessor394	394	2651	0	0
assessor44	44	2651	0	0
assessor303	303	2651	1	0
assessor544	544	2652	0	0
assessor165	165	2652	0	0
assessor515	515	2652	1	0
assessor384	384	2652	1	0
assessor117	117	2652	0	0
assessor432	432	2653	0	0
assessor196	196	2653	0	0
assessor454	454	2653	0	0
assessor254	254	2653	0	0
assessor451	451	2653	0	0
assessor534	534	2654	0	0
assessor359	359	2654	0	0
assessor429	429	2654	0	0
assessor100	100	2654	0	0
assessor463	463	2654	0	0
assessor377	377	2655	0	0
assessor469	469	2655	0	0
assessor392	392	2655	0	0
assessor284	284	2655	0	0
assessor109	109	2655	0	0
assessor107	107	2656	0	0
assessor203	203	2656	0	0
assessor40	40	2656	0	0
assessor131	131	2656	0	0
assessor283	283	2656	0	0
assessor147	147	2657	0	0
assessor163	163	2657	0	0
assessor20	20	2657	0	0
assessor533	533	2657	0	0
assessor580	580	2657	0	0
assessor497	497	2658	0	0
assessor57	57	2658	0	0
assessor88	88	2658	0	0
assessor496	496	2658	0	0
assessor436	436	2658	0	0
assessor29	29	2659	1	1
assessor399	399	2659	1	1
assessor99	99	2659	1	1
assessor180	180	2659	0	1
assessor121	121	2659	1	1
assessor416	416	2660	0	0
assessor45	45	2660	0	0
assessor552	552	2660	1	0
assessor521	521	2660	0	0
assessor405	405	2660	0	0
assessor417	417	2661	0	0
assessor65	65	2661	0	0
assessor157	157	2661	0	0
assessor296	296	2661	0	0
assessor360	360	2661	0	0
assessor569	569	2662	1	0
assessor530	530	2662	0	0
assessor337	337	2662	0	0
assessor449	449	2662	0	0
assessor588	588	2662	0	0
assessor354	354	2663	1	0
assessor255	255	2663	0	0
assessor21	21	2663	0	0
assessor204	204	2663	0	0
assessor470	470	2663	0	0
assessor438	438	2664	0	0
assessor189	189	2664	1	0
assessor10	10	2664	0	0
assessor312	312	2664	0	0
assessor311	311	2664	0	0
assessor306	306	2665	0	0
assessor434	434	2665	0	0
assessor140	140	2665	0	0
assessor33	33	2665	1	0
assessor542	542	2665	1	0
assessor109	109	2666	0	0
assessor233	233	2666	0	0
assessor551	551	2666	0	0
assessor18	18	2666	0	0
assessor298	298	2666	0	0
assessor244	244	2667	0	0
